i_rs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
Step Information: Elec=100m  (Run: 1/4)
7.974000000000998e+000	1.240102e+000	6.733898e+000	5.430115e+000
7.975000000000998e+000	1.240188e+000	6.734812e+000	5.430475e+000
7.976000000000998e+000	1.240275e+000	6.735725e+000	5.430834e+000
7.977000000000999e+000	1.240361e+000	6.736639e+000	5.431192e+000
7.978000000000999e+000	1.240447e+000	6.737553e+000	5.431551e+000
7.979000000000999e+000	1.240533e+000	6.738467e+000	5.431910e+000
7.980000000001000e+000	1.240620e+000	6.739380e+000	5.432270e+000
7.981000000001000e+000	1.240706e+000	6.740294e+000	5.432628e+000
7.982000000001000e+000	1.240792e+000	6.741208e+000	5.432987e+000
7.983000000001001e+000	1.240878e+000	6.742122e+000	5.433346e+000
7.984000000001001e+000	1.240965e+000	6.743035e+000	5.433704e+000
7.985000000001001e+000	1.241051e+000	6.743949e+000	5.434063e+000
7.986000000001002e+000	1.241137e+000	6.744863e+000	5.434421e+000
7.987000000001002e+000	1.241223e+000	6.745777e+000	5.434780e+000
7.988000000001002e+000	1.241310e+000	6.746690e+000	5.435138e+000
7.989000000001003e+000	1.241396e+000	6.747604e+000	5.435497e+000
7.990000000001003e+000	1.241482e+000	6.748518e+000	5.435855e+000
7.991000000001003e+000	1.241568e+000	6.749432e+000	5.436214e+000
7.992000000001004e+000	1.241655e+000	6.750345e+000	5.436572e+000
7.993000000001004e+000	1.241741e+000	6.751259e+000	5.436930e+000
7.994000000001004e+000	1.241827e+000	6.752173e+000	5.437288e+000
7.995000000001005e+000	1.241913e+000	6.753087e+000	5.437647e+000
7.996000000001005e+000	1.242000e+000	6.754000e+000	5.438004e+000
7.997000000001005e+000	1.242086e+000	6.754914e+000	5.438363e+000
7.998000000001006e+000	1.242172e+000	6.755828e+000	5.438721e+000
7.999000000001006e+000	1.242258e+000	6.756742e+000	5.439079e+000
8.000000000001005e+000	1.242345e+000	6.757655e+000	5.439436e+000
8.001000000001005e+000	1.242431e+000	6.758569e+000	5.439795e+000
8.002000000001004e+000	1.242517e+000	6.759483e+000	5.440152e+000
8.003000000001004e+000	1.242603e+000	6.760396e+000	5.440510e+000
8.004000000001003e+000	1.242690e+000	6.761310e+000	5.440867e+000
8.005000000001003e+000	1.242776e+000	6.762224e+000	5.441226e+000
8.006000000001002e+000	1.242862e+000	6.763138e+000	5.441583e+000
8.007000000001002e+000	1.242948e+000	6.764051e+000	5.441941e+000
8.008000000001001e+000	1.243035e+000	6.764966e+000	5.442298e+000
8.009000000001000e+000	1.243121e+000	6.765879e+000	5.442656e+000
8.010000000001000e+000	1.243207e+000	6.766793e+000	5.443013e+000
8.011000000000999e+000	1.243293e+000	6.767706e+000	5.443370e+000
8.012000000000999e+000	1.243380e+000	6.768620e+000	5.443728e+000
8.013000000000998e+000	1.243466e+000	6.769534e+000	5.444085e+000
8.014000000000998e+000	1.243552e+000	6.770448e+000	5.444442e+000
8.015000000000997e+000	1.243638e+000	6.771362e+000	5.444800e+000
8.016000000000997e+000	1.243725e+000	6.772275e+000	5.445157e+000
8.017000000000996e+000	1.243811e+000	6.773189e+000	5.445514e+000
8.018000000000995e+000	1.243897e+000	6.774103e+000	5.445871e+000
8.019000000000995e+000	1.243983e+000	6.775017e+000	5.446228e+000
8.020000000000994e+000	1.244070e+000	6.775930e+000	5.446585e+000
8.021000000000994e+000	1.244156e+000	6.776844e+000	5.446941e+000
8.022000000000993e+000	1.244242e+000	6.777758e+000	5.447299e+000
8.023000000000993e+000	1.244328e+000	6.778672e+000	5.447655e+000
8.024000000000992e+000	1.244415e+000	6.779585e+000	5.448012e+000
8.025000000000992e+000	1.244501e+000	6.780499e+000	5.448369e+000
8.026000000000991e+000	1.244587e+000	6.781413e+000	5.448725e+000
8.027000000000991e+000	1.244673e+000	6.782327e+000	5.449082e+000
8.028000000000990e+000	1.244760e+000	6.783240e+000	5.449438e+000
8.029000000000989e+000	1.244846e+000	6.784154e+000	5.449795e+000
8.030000000000989e+000	1.244932e+000	6.785068e+000	5.450152e+000
8.031000000000988e+000	1.245018e+000	6.785982e+000	5.450508e+000
8.032000000000988e+000	1.245104e+000	6.786896e+000	5.450865e+000
8.033000000000987e+000	1.245191e+000	6.787809e+000	5.451221e+000
8.034000000000987e+000	1.245277e+000	6.788723e+000	5.451577e+000
8.035000000000986e+000	1.245363e+000	6.789637e+000	5.451933e+000
8.036000000000986e+000	1.245449e+000	6.790551e+000	5.452289e+000
8.037000000000985e+000	1.245536e+000	6.791464e+000	5.452646e+000
8.038000000000984e+000	1.245622e+000	6.792378e+000	5.453001e+000
8.039000000000984e+000	1.245708e+000	6.793292e+000	5.453358e+000
8.040000000000983e+000	1.245794e+000	6.794206e+000	5.453714e+000
8.041000000000983e+000	1.245881e+000	6.795119e+000	5.454069e+000
8.042000000000982e+000	1.245967e+000	6.796033e+000	5.454426e+000
8.043000000000982e+000	1.246053e+000	6.796947e+000	5.454782e+000
8.044000000000981e+000	1.246139e+000	6.797861e+000	5.455137e+000
8.045000000000981e+000	1.246225e+000	6.798775e+000	5.455493e+000
8.046000000000980e+000	1.246312e+000	6.799688e+000	5.455849e+000
8.047000000000979e+000	1.246398e+000	6.800602e+000	5.456204e+000
8.048000000000979e+000	1.246484e+000	6.801516e+000	5.456560e+000
8.049000000000978e+000	1.246570e+000	6.802430e+000	5.456916e+000
8.050000000000978e+000	1.246657e+000	6.803343e+000	5.457271e+000
8.051000000000977e+000	1.246743e+000	6.804257e+000	5.457627e+000
8.052000000000977e+000	1.246829e+000	6.805171e+000	5.457982e+000
8.053000000000976e+000	1.246915e+000	6.806085e+000	5.458337e+000
8.054000000000976e+000	1.247002e+000	6.806998e+000	5.458693e+000
8.055000000000975e+000	1.247088e+000	6.807912e+000	5.459049e+000
8.056000000000974e+000	1.247174e+000	6.808826e+000	5.459403e+000
8.057000000000974e+000	1.247260e+000	6.809740e+000	5.459759e+000
8.058000000000973e+000	1.247346e+000	6.810654e+000	5.460114e+000
8.059000000000973e+000	1.247433e+000	6.811567e+000	5.460469e+000
8.060000000000972e+000	1.247519e+000	6.812481e+000	5.460824e+000
8.061000000000972e+000	1.247605e+000	6.813395e+000	5.461179e+000
8.062000000000971e+000	1.247691e+000	6.814309e+000	5.461534e+000
8.063000000000971e+000	1.247778e+000	6.815222e+000	5.461889e+000
8.064000000000970e+000	1.247864e+000	6.816136e+000	5.462244e+000
8.065000000000969e+000	1.247950e+000	6.817050e+000	5.462599e+000
8.066000000000969e+000	1.248036e+000	6.817964e+000	5.462953e+000
8.067000000000968e+000	1.248122e+000	6.818878e+000	5.463308e+000
8.068000000000968e+000	1.248209e+000	6.819791e+000	5.463663e+000
8.069000000000967e+000	1.248295e+000	6.820705e+000	5.464017e+000
8.070000000000967e+000	1.248381e+000	6.821619e+000	5.464372e+000
8.071000000000966e+000	1.248467e+000	6.822533e+000	5.464727e+000
8.072000000000966e+000	1.248554e+000	6.823446e+000	5.465081e+000
8.073000000000965e+000	1.248640e+000	6.824360e+000	5.465435e+000
8.074000000000964e+000	1.248726e+000	6.825274e+000	5.465790e+000
8.075000000000964e+000	1.248812e+000	6.826188e+000	5.466144e+000
8.076000000000963e+000	1.248898e+000	6.827102e+000	5.466499e+000
8.077000000000963e+000	1.248985e+000	6.828015e+000	5.466853e+000
8.078000000000962e+000	1.249071e+000	6.828929e+000	5.467207e+000
8.079000000000962e+000	1.249157e+000	6.829843e+000	5.467561e+000
8.080000000000961e+000	1.249243e+000	6.830757e+000	5.467916e+000
8.081000000000961e+000	1.249330e+000	6.831670e+000	5.468269e+000
8.082000000000960e+000	1.249416e+000	6.832584e+000	5.468624e+000
8.083000000000959e+000	1.249502e+000	6.833498e+000	5.468977e+000
8.084000000000959e+000	1.249588e+000	6.834412e+000	5.469331e+000
8.085000000000958e+000	1.249674e+000	6.835326e+000	5.469685e+000
8.086000000000958e+000	1.249761e+000	6.836239e+000	5.470039e+000
8.087000000000957e+000	1.249847e+000	6.837153e+000	5.470393e+000
8.088000000000957e+000	1.249933e+000	6.838067e+000	5.470747e+000
8.089000000000956e+000	1.250019e+000	6.838981e+000	5.471101e+000
8.090000000000956e+000	1.250106e+000	6.839895e+000	5.471454e+000
8.091000000000955e+000	1.250192e+000	6.840808e+000	5.471808e+000
8.092000000000954e+000	1.250278e+000	6.841722e+000	5.472161e+000
8.093000000000954e+000	1.250364e+000	6.842636e+000	5.472515e+000
8.094000000000953e+000	1.250450e+000	6.843550e+000	5.472868e+000
8.095000000000953e+000	1.250537e+000	6.844463e+000	5.473221e+000
8.096000000000952e+000	1.250623e+000	6.845377e+000	5.473575e+000
8.097000000000952e+000	1.250709e+000	6.846291e+000	5.473928e+000
8.098000000000951e+000	1.250795e+000	6.847205e+000	5.474282e+000
8.099000000000951e+000	1.250881e+000	6.848119e+000	5.474635e+000
8.100000000000950e+000	1.250968e+000	6.849032e+000	5.474988e+000
8.101000000000949e+000	1.251054e+000	6.849946e+000	5.475341e+000
8.102000000000949e+000	1.251140e+000	6.850860e+000	5.475694e+000
8.103000000000948e+000	1.251226e+000	6.851774e+000	5.476047e+000
8.104000000000948e+000	1.251312e+000	6.852688e+000	5.476401e+000
8.105000000000947e+000	1.251399e+000	6.853601e+000	5.476753e+000
8.106000000000947e+000	1.251485e+000	6.854515e+000	5.477106e+000
8.107000000000946e+000	1.251571e+000	6.855429e+000	5.477459e+000
8.108000000000946e+000	1.251657e+000	6.856343e+000	5.477812e+000
8.109000000000945e+000	1.251743e+000	6.857256e+000	5.478164e+000
8.110000000000945e+000	1.251830e+000	6.858171e+000	5.478518e+000
8.111000000000944e+000	1.251916e+000	6.859084e+000	5.478870e+000
8.112000000000943e+000	1.252002e+000	6.859998e+000	5.479223e+000
8.113000000000943e+000	1.252088e+000	6.860912e+000	5.479575e+000
8.114000000000942e+000	1.252174e+000	6.861825e+000	5.479928e+000
8.115000000000942e+000	1.252261e+000	6.862740e+000	5.480280e+000
8.116000000000941e+000	1.252347e+000	6.863653e+000	5.480633e+000
8.117000000000941e+000	1.252433e+000	6.864567e+000	5.480985e+000
8.118000000000940e+000	1.252519e+000	6.865481e+000	5.481338e+000
8.119000000000940e+000	1.252605e+000	6.866395e+000	5.481690e+000
8.120000000000939e+000	1.252692e+000	6.867308e+000	5.482042e+000
8.121000000000938e+000	1.252778e+000	6.868222e+000	5.482395e+000
8.122000000000938e+000	1.252864e+000	6.869136e+000	5.482746e+000
8.123000000000937e+000	1.252950e+000	6.870050e+000	5.483098e+000
8.124000000000937e+000	1.253036e+000	6.870964e+000	5.483450e+000
8.125000000000936e+000	1.253123e+000	6.871877e+000	5.483802e+000
8.126000000000936e+000	1.253209e+000	6.872791e+000	5.484155e+000
8.127000000000935e+000	1.253295e+000	6.873705e+000	5.484506e+000
8.128000000000935e+000	1.253381e+000	6.874619e+000	5.484858e+000
8.129000000000934e+000	1.253467e+000	6.875533e+000	5.485210e+000
8.130000000000933e+000	1.253554e+000	6.876446e+000	5.485562e+000
8.131000000000933e+000	1.253640e+000	6.877360e+000	5.485914e+000
8.132000000000932e+000	1.253726e+000	6.878274e+000	5.486266e+000
8.133000000000932e+000	1.253812e+000	6.879188e+000	5.486617e+000
8.134000000000931e+000	1.253899e+000	6.880102e+000	5.486969e+000
8.135000000000931e+000	1.253985e+000	6.881015e+000	5.487320e+000
8.136000000000930e+000	1.254071e+000	6.881929e+000	5.487671e+000
8.137000000000930e+000	1.254157e+000	6.882843e+000	5.488023e+000
8.138000000000929e+000	1.254243e+000	6.883757e+000	5.488374e+000
8.139000000000928e+000	1.254329e+000	6.884671e+000	5.488726e+000
8.140000000000928e+000	1.254416e+000	6.885584e+000	5.489077e+000
8.141000000000927e+000	1.254502e+000	6.886498e+000	5.489428e+000
8.142000000000927e+000	1.254588e+000	6.887412e+000	5.489780e+000
8.143000000000926e+000	1.254674e+000	6.888326e+000	5.490131e+000
8.144000000000926e+000	1.254760e+000	6.889240e+000	5.490482e+000
8.145000000000925e+000	1.254847e+000	6.890153e+000	5.490833e+000
8.146000000000925e+000	1.254933e+000	6.891067e+000	5.491184e+000
8.147000000000924e+000	1.255019e+000	6.891981e+000	5.491536e+000
8.148000000000923e+000	1.255105e+000	6.892895e+000	5.491886e+000
8.149000000000923e+000	1.255191e+000	6.893809e+000	5.492237e+000
8.150000000000922e+000	1.255278e+000	6.894722e+000	5.492588e+000
8.151000000000922e+000	1.255364e+000	6.895636e+000	5.492939e+000
8.152000000000921e+000	1.255450e+000	6.896550e+000	5.493290e+000
8.153000000000921e+000	1.255536e+000	6.897464e+000	5.493640e+000
8.154000000000920e+000	1.255622e+000	6.898378e+000	5.493991e+000
8.155000000000920e+000	1.255708e+000	6.899292e+000	5.494342e+000
8.156000000000919e+000	1.255795e+000	6.900205e+000	5.494692e+000
8.157000000000918e+000	1.255881e+000	6.901119e+000	5.495043e+000
8.158000000000918e+000	1.255967e+000	6.902033e+000	5.495393e+000
8.159000000000917e+000	1.256053e+000	6.902947e+000	5.495744e+000
8.160000000000917e+000	1.256139e+000	6.903861e+000	5.496094e+000
8.161000000000916e+000	1.256226e+000	6.904774e+000	5.496444e+000
8.162000000000916e+000	1.256312e+000	6.905688e+000	5.496795e+000
8.163000000000915e+000	1.256398e+000	6.906602e+000	5.497145e+000
8.164000000000915e+000	1.256484e+000	6.907516e+000	5.497496e+000
8.165000000000914e+000	1.256570e+000	6.908430e+000	5.497846e+000
8.166000000000913e+000	1.256657e+000	6.909343e+000	5.498195e+000
8.167000000000913e+000	1.256743e+000	6.910257e+000	5.498546e+000
8.168000000000912e+000	1.256829e+000	6.911171e+000	5.498896e+000
8.169000000000912e+000	1.256915e+000	6.912085e+000	5.499246e+000
8.170000000000911e+000	1.257001e+000	6.912999e+000	5.499596e+000
8.171000000000911e+000	1.257087e+000	6.913913e+000	5.499946e+000
8.172000000000910e+000	1.257174e+000	6.914826e+000	5.500295e+000
8.173000000000910e+000	1.257260e+000	6.915740e+000	5.500645e+000
8.174000000000909e+000	1.257346e+000	6.916654e+000	5.500995e+000
8.175000000000908e+000	1.257432e+000	6.917568e+000	5.501344e+000
8.176000000000908e+000	1.257518e+000	6.918482e+000	5.501694e+000
8.177000000000907e+000	1.257604e+000	6.919395e+000	5.502044e+000
8.178000000000907e+000	1.257691e+000	6.920309e+000	5.502394e+000
8.179000000000906e+000	1.257777e+000	6.921223e+000	5.502743e+000
8.180000000000906e+000	1.257863e+000	6.922137e+000	5.503093e+000
8.181000000000905e+000	1.257949e+000	6.923051e+000	5.503442e+000
8.182000000000905e+000	1.258035e+000	6.923965e+000	5.503791e+000
8.183000000000904e+000	1.258122e+000	6.924879e+000	5.504141e+000
8.184000000000903e+000	1.258208e+000	6.925792e+000	5.504490e+000
8.185000000000903e+000	1.258294e+000	6.926706e+000	5.504839e+000
8.186000000000902e+000	1.258380e+000	6.927620e+000	5.505188e+000
8.187000000000902e+000	1.258466e+000	6.928534e+000	5.505537e+000
8.188000000000901e+000	1.258553e+000	6.929448e+000	5.505887e+000
8.189000000000901e+000	1.258639e+000	6.930361e+000	5.506236e+000
8.190000000000900e+000	1.258725e+000	6.931275e+000	5.506585e+000
8.191000000000900e+000	1.258811e+000	6.932189e+000	5.506934e+000
8.192000000000899e+000	1.258897e+000	6.933103e+000	5.507283e+000
8.193000000000899e+000	1.258983e+000	6.934017e+000	5.507632e+000
8.194000000000898e+000	1.259070e+000	6.934930e+000	5.507980e+000
8.195000000000897e+000	1.259156e+000	6.935844e+000	5.508329e+000
8.196000000000897e+000	1.259242e+000	6.936758e+000	5.508678e+000
8.197000000000896e+000	1.259328e+000	6.937672e+000	5.509027e+000
8.198000000000896e+000	1.259414e+000	6.938586e+000	5.509376e+000
8.199000000000895e+000	1.259500e+000	6.939499e+000	5.509724e+000
8.200000000000895e+000	1.259587e+000	6.940413e+000	5.510073e+000
8.201000000000894e+000	1.259673e+000	6.941327e+000	5.510421e+000
8.202000000000894e+000	1.259759e+000	6.942241e+000	5.510769e+000
8.203000000000893e+000	1.259845e+000	6.943155e+000	5.511118e+000
8.204000000000892e+000	1.259931e+000	6.944069e+000	5.511467e+000
8.205000000000892e+000	1.260017e+000	6.944983e+000	5.511815e+000
8.206000000000891e+000	1.260104e+000	6.945897e+000	5.512163e+000
8.207000000000891e+000	1.260190e+000	6.946810e+000	5.512511e+000
8.208000000000890e+000	1.260276e+000	6.947724e+000	5.512859e+000
8.209000000000890e+000	1.260362e+000	6.948638e+000	5.513207e+000
8.210000000000889e+000	1.260448e+000	6.949552e+000	5.513556e+000
8.211000000000889e+000	1.260534e+000	6.950466e+000	5.513904e+000
8.212000000000888e+000	1.260621e+000	6.951379e+000	5.514252e+000
8.213000000000887e+000	1.260707e+000	6.952293e+000	5.514600e+000
8.214000000000887e+000	1.260793e+000	6.953207e+000	5.514947e+000
8.215000000000886e+000	1.260879e+000	6.954121e+000	5.515295e+000
8.216000000000886e+000	1.260965e+000	6.955035e+000	5.515644e+000
8.217000000000885e+000	1.261051e+000	6.955948e+000	5.515991e+000
8.218000000000885e+000	1.261138e+000	6.956862e+000	5.516339e+000
8.219000000000884e+000	1.261224e+000	6.957776e+000	5.516686e+000
8.220000000000884e+000	1.261310e+000	6.958690e+000	5.517034e+000
8.221000000000883e+000	1.261396e+000	6.959604e+000	5.517382e+000
8.222000000000882e+000	1.261482e+000	6.960518e+000	5.517730e+000
8.223000000000882e+000	1.261568e+000	6.961432e+000	5.518077e+000
8.224000000000881e+000	1.261655e+000	6.962346e+000	5.518424e+000
8.225000000000881e+000	1.261741e+000	6.963259e+000	5.518772e+000
8.226000000000880e+000	1.261827e+000	6.964173e+000	5.519120e+000
8.227000000000880e+000	1.261913e+000	6.965087e+000	5.519467e+000
8.228000000000879e+000	1.261999e+000	6.966001e+000	5.519814e+000
8.229000000000879e+000	1.262085e+000	6.966915e+000	5.520161e+000
8.230000000000878e+000	1.262172e+000	6.967828e+000	5.520508e+000
8.231000000000877e+000	1.262258e+000	6.968742e+000	5.520856e+000
8.232000000000877e+000	1.262344e+000	6.969656e+000	5.521202e+000
8.233000000000876e+000	1.262430e+000	6.970570e+000	5.521549e+000
8.234000000000876e+000	1.262516e+000	6.971484e+000	5.521897e+000
8.235000000000875e+000	1.262602e+000	6.972398e+000	5.522244e+000
8.236000000000875e+000	1.262689e+000	6.973311e+000	5.522590e+000
8.237000000000874e+000	1.262775e+000	6.974226e+000	5.522937e+000
8.238000000000874e+000	1.262861e+000	6.975139e+000	5.523284e+000
8.239000000000873e+000	1.262947e+000	6.976053e+000	5.523631e+000
8.240000000000872e+000	1.263033e+000	6.976967e+000	5.523978e+000
8.241000000000872e+000	1.263119e+000	6.977880e+000	5.524324e+000
8.242000000000871e+000	1.263205e+000	6.978795e+000	5.524671e+000
8.243000000000871e+000	1.263292e+000	6.979708e+000	5.525018e+000
8.244000000000870e+000	1.263378e+000	6.980622e+000	5.525364e+000
8.245000000000870e+000	1.263464e+000	6.981536e+000	5.525711e+000
8.246000000000869e+000	1.263550e+000	6.982450e+000	5.526057e+000
8.247000000000869e+000	1.263636e+000	6.983364e+000	5.526403e+000
8.248000000000868e+000	1.263722e+000	6.984278e+000	5.526750e+000
8.249000000000867e+000	1.263808e+000	6.985191e+000	5.527096e+000
8.250000000000867e+000	1.263895e+000	6.986105e+000	5.527443e+000
8.251000000000866e+000	1.263981e+000	6.987019e+000	5.527789e+000
8.252000000000866e+000	1.264067e+000	6.987933e+000	5.528135e+000
8.253000000000865e+000	1.264153e+000	6.988847e+000	5.528481e+000
8.254000000000865e+000	1.264239e+000	6.989761e+000	5.528827e+000
8.255000000000864e+000	1.264325e+000	6.990674e+000	5.529174e+000
8.256000000000864e+000	1.264412e+000	6.991589e+000	5.529520e+000
8.257000000000863e+000	1.264498e+000	6.992502e+000	5.529865e+000
